chr1	-	1640206	1640346	chr1	1640206	1640346

chr1	-	1640206	1640346	chr1	1640382	1640522

chr1	-	1754213	1754353	chr1	1754213	1754353

chr1	-	1754213	1754353	chr1	1754313	1754453

chr1	-	1754473	1754613	chr1	1754473	1754613

chr1	-	1754473	1754613	chr1	1754628	1754768

chr1	-	1755303	1755443	chr1	1755303	1755443

chr1	-	1755303	1755443	chr1	1755406	1755546

chr1	-	1756187	1756327	chr1	1756187	1756327

chr1	-	1756187	1756327	chr1	1756273	1756413

chr1	-	1761881	1762021	chr1	1761881	1762021

chr1	-	1761881	1762021	chr1	1761965	1762105

chr1	-	1765157	1765297	chr1	1765157	1765297

chr1	-	1765157	1765297	chr1	1765376	1765516

chr1	-	1788982	1789122	chr1	1788982	1789122

chr1	-	1788982	1789122	chr1	1789199	1789339

chr1	-	1804348	1804488	chr1	1804348	1804488

chr1	-	1804348	1804488	chr1	1804511	1804651

chr1	-	1806404	1806544	chr1	1806404	1806544

chr1	-	1806404	1806544	chr1	1806468	1806608

chr1	-	1839119	1839259	chr1	1839119	1839259

chr1	-	1839119	1839259	chr1	1839168	1839308

chr1	+	2024871	2025011	chr1	2024871	2025011

chr1	+	2024871	2025011	chr1	2024984	2025124

chr1	+	2025447	2025587	chr1	2025447	2025587

chr1	+	2025447	2025587	chr1	2025668	2025808

chr1	+	2027506	2027646	chr1	2027506	2027646

chr1	+	2027506	2027646	chr1	2027589	2027729

chr1	+	2059470	2059610	chr1	2059470	2059610

chr1	+	2059470	2059610	chr1	2059521	2059661

chr1	+	2148801	2148941	chr1	2148801	2148941

chr1	+	2148801	2148941	chr1	2148854	2148994

chr1	+	2155924	2156064	chr1	2155924	2156064

chr1	+	2155924	2156064	chr1	2156022	2156162

chr1	+	2172230	2172370	chr1	2172230	2172370

chr1	+	2172230	2172370	chr1	2172318	2172458

chr1	+	2173826	2173966	chr1	2173826	2173966

chr1	+	2173826	2173966	chr1	2173946	2174086

chr1	+	2175153	2175293	chr1	2175153	2175293

chr1	+	2175153	2175293	chr1	2175243	2175383

chr1	+	2184512	2184652	chr1	2184512	2184652

chr1	+	2184512	2184652	chr1	2184628	2184768

chr1	-	2193568	2193708	chr1	2193568	2193708

chr1	-	2193568	2193708	chr1	2193840	2193980

chr1	-	2374390	2374530	chr1	2374390	2374530

chr1	-	2374390	2374530	chr1	2374487	2374627

chr1	-	2385736	2385876	chr1	2385736	2385876

chr1	-	2385736	2385876	chr1	2385827	2385967

chr1	-	2387348	2387488	chr1	2387348	2387488

chr1	-	2387348	2387488	chr1	2387459	2387599

chr1	-	2388168	2388308	chr1	2388168	2388308

chr1	-	2388168	2388308	chr1	2388267	2388407

chr1	+	2395713	2395853	chr1	2395713	2395853

chr1	+	2395713	2395853	chr1	2395801	2395941

chr1	+	2400786	2400926	chr1	2400786	2400926

chr1	+	2400786	2400926	chr1	2400865	2401005

chr1	-	2406413	2406553	chr1	2406413	2406553

chr1	-	2406413	2406553	chr1	2406549	2406689

chr1	-	2509791	2509931	chr1	2509791	2509931

chr1	-	2509791	2509931	chr1	2509860	2510000

chr1	-	2511267	2511407	chr1	2511267	2511407

chr1	-	2511267	2511407	chr1	2511317	2511457

chr1	-	2511557	2511697	chr1	2511557	2511697

chr1	-	2511557	2511697	chr1	2511613	2511753

chr1	-	2513931	2514071	chr1	2513931	2514071

chr1	-	2513931	2514071	chr1	2514019	2514159

chr1	-	2514283	2514423	chr1	2514283	2514423

chr1	-	2514283	2514423	chr1	2514396	2514536

chr1	-	2515491	2515631	chr1	2515491	2515631

chr1	-	2515491	2515631	chr1	2515647	2515787

chr1	-	2518093	2518233	chr1	2518093	2518233

chr1	-	2518093	2518233	chr1	2518194	2518334

chr1	-	2520251	2520391	chr1	2520251	2520391

chr1	-	2520251	2520391	chr1	2520344	2520484

chr1	+	2557655	2557795	chr1	2557655	2557795

chr1	+	2557655	2557795	chr1	2557764	2557904

chr1	+	2560553	2560693	chr1	2560553	2560693

chr1	+	2560553	2560693	chr1	2560644	2560784

chr1	+	2587670	2587810	chr1	2587670	2587810

chr1	+	2587670	2587810	chr1	2587722	2587862

chr1	-	2612056	2612196	chr1	2612056	2612196

chr1	-	2612056	2612196	chr1	2612134	2612274

chr1	+	3467097	3467237	chr1	3467097	3467237

chr1	+	3467097	3467237	chr1	3467267	3467407

chr1	+	3468809	3468949	chr1	3468809	3468949

chr1	+	3468809	3468949	chr1	3468866	3469006

chr1	+	3469362	3469502	chr1	3469362	3469502

chr1	+	3469362	3469502	chr1	3469523	3469663

chr1	+	3473007	3473147	chr1	3473007	3473147

chr1	+	3473007	3473147	chr1	3473160	3473300

chr1	+	3473322	3473462	chr1	3473322	3473462

chr1	+	3473322	3473462	chr1	3473452	3473592

chr1	+	3474637	3474777	chr1	3474637	3474777

chr1	+	3474637	3474777	chr1	3474712	3474852

chr1	+	3475899	3476039	chr1	3475899	3476039

chr1	+	3475899	3476039	chr1	3475992	3476132

chr1	+	3479446	3479586	chr1	3479446	3479586

chr1	+	3479446	3479586	chr1	3479520	3479660

chr1	+	3479741	3479881	chr1	3479741	3479881

chr1	+	3479741	3479881	chr1	3479843	3479983

chr1	+	3627429	3627569	chr1	3627429	3627569

chr1	+	3627429	3627569	chr1	3627583	3627723

chr1	-	3634926	3635066	chr1	3634926	3635066

chr1	-	3634926	3635066	chr1	3635004	3635144

chr1	-	3635873	3636013	chr1	3635873	3636013

chr1	-	3635873	3636013	chr1	3635960	3636100

chr1	-	3636924	3637064	chr1	3636924	3637064

chr1	-	3636924	3637064	chr1	3637028	3637168

chr1	-	3638679	3638819	chr1	3638679	3638819

chr1	-	3638679	3638819	chr1	3638752	3638892

chr1	-	3646595	3646735	chr1	3646595	3646735

chr1	-	3646595	3646735	chr1	3646712	3646852

chr1	+	3721950	3722090	chr1	3721950	3722090

chr1	+	3721950	3722090	chr1	3722137	3722277

chr1	+	3723283	3723423	chr1	3723283	3723423

chr1	+	3723283	3723423	chr1	3723399	3723539

chr1	+	3727044	3727184	chr1	3727044	3727184

chr1	+	3727044	3727184	chr1	3727154	3727294

chr1	+	3729256	3729396	chr1	3729256	3729396

chr1	+	3729256	3729396	chr1	3729378	3729518

chr1	-	3781441	3781581	chr1	3781441	3781581

chr1	-	3781441	3781581	chr1	3781531	3781671

chr1	-	3782590	3782730	chr1	3782590	3782730

chr1	-	3782590	3782730	chr1	3782693	3782833

chr1	-	3783925	3784065	chr1	3783925	3784065

chr1	-	3783925	3784065	chr1	3784041	3784181

chr1	-	3785016	3785156	chr1	3785016	3785156

chr1	-	3785016	3785156	chr1	3785133	3785273

chr1	-	3844836	3844976	chr1	3844836	3844976

chr1	-	3844836	3844976	chr1	3844913	3845053

chr1	-	3845218	3845358	chr1	3845218	3845358

chr1	-	3845218	3845358	chr1	3845281	3845421

chr1	-	3847404	3847544	chr1	3847404	3847544

chr1	-	3847404	3847544	chr1	3847543	3847683

chr1	-	3852224	3852364	chr1	3852224	3852364

chr1	-	3852224	3852364	chr1	3852351	3852491

chr1	-	5880043	5880183	chr1	5880043	5880183

chr1	-	5880043	5880183	chr1	5880169	5880309

chr1	+	6040446	6040586	chr1	6040446	6040586

chr1	+	6040446	6040586	chr1	6040575	6040715

chr1	+	6072684	6072824	chr1	6072684	6072824

chr1	+	6072684	6072824	chr1	6072728	6072868

chr1	+	6073662	6073802	chr1	6073662	6073802

chr1	+	6073662	6073802	chr1	6073700	6073840

chr1	+	6082124	6082264	chr1	6082124	6082264

chr1	+	6082124	6082264	chr1	6082204	6082344

chr1	+	6087396	6087536	chr1	6087396	6087536

chr1	+	6087396	6087536	chr1	6087441	6087581

chr1	+	6090318	6090458	chr1	6090318	6090458

chr1	+	6090318	6090458	chr1	6090405	6090545

chr1	+	6094329	6094469	chr1	6094329	6094469

chr1	+	6094329	6094469	chr1	6094415	6094555

chr1	+	6095252	6095392	chr1	6095252	6095392

chr1	+	6095252	6095392	chr1	6095373	6095513

chr1	+	6095459	6095599	chr1	6095459	6095599

chr1	+	6095459	6095599	chr1	6095554	6095694

chr1	+	6096565	6096705	chr1	6096565	6096705

chr1	+	6096565	6096705	chr1	6096686	6096826

chr1	+	6097198	6097338	chr1	6097198	6097338

chr1	+	6097198	6097338	chr1	6097287	6097427

chr1	-	6231831	6231971	chr1	6231831	6231971

chr1	-	6231831	6231971	chr1	6232049	6232189

chr1	-	6294793	6294933	chr1	6294793	6294933

chr1	-	6294793	6294933	chr1	6294910	6295050

chr1	-	6327228	6327368	chr1	6327228	6327368

chr1	-	6327228	6327368	chr1	6327343	6327483

chr1	-	6339362	6339502	chr1	6339362	6339502

chr1	-	6339362	6339502	chr1	6339519	6339659

chr1	-	6349678	6349818	chr1	6349678	6349818

chr1	-	6349678	6349818	chr1	6349796	6349936

chr1	-	6461923	6462063	chr1	6461923	6462063

chr1	-	6461923	6462063	chr1	6462104	6462244

chr1	-	6465369	6465509	chr1	6465369	6465509

chr1	-	6465369	6465509	chr1	6465490	6465630

chr1	-	6469264	6469404	chr1	6469264	6469404

chr1	-	6469264	6469404	chr1	6469380	6469520

chr1	-	6469473	6469613	chr1	6469473	6469613

chr1	-	6469473	6469613	chr1	6469606	6469746

chr1	-	6470165	6470305	chr1	6470165	6470305

chr1	-	6470165	6470305	chr1	6470285	6470425

chr1	-	6470435	6470575	chr1	6470435	6470575

chr1	-	6470435	6470575	chr1	6470573	6470713

chr1	-	6470664	6470804	chr1	6470664	6470804

chr1	-	6470664	6470804	chr1	6470814	6470954

chr1	-	6475860	6476000	chr1	6475860	6476000

chr1	-	6475860	6476000	chr1	6475966	6476106

chr1	-	6477458	6477598	chr1	6477458	6477598

chr1	-	6477458	6477598	chr1	6477588	6477728

chr1	-	6528923	6529063	chr1	6528923	6529063

chr1	-	6528923	6529063	chr1	6529101	6529241

chr1	-	6531897	6532037	chr1	6531897	6532037

chr1	-	6531897	6532037	chr1	6532009	6532149

chr1	-	6533209	6533349	chr1	6533209	6533349

chr1	-	6533209	6533349	chr1	6533371	6533511

chr1	-	6544755	6544895	chr1	6544755	6544895

chr1	-	6544755	6544895	chr1	6544852	6544992

chr1	-	6595414	6595554	chr1	6595414	6595554

chr1	-	6595414	6595554	chr1	6595487	6595627

chr1	-	6598976	6599116	chr1	6598976	6599116

chr1	-	6598976	6599116	chr1	6599382	6599522

chr1	+	6628428	6628568	chr1	6628428	6628568

chr1	+	6628428	6628568	chr1	6628621	6628761

chr1	-	6653840	6653980	chr1	6653840	6653980

chr1	-	6653840	6653980	chr1	6653969	6654109

chr1	+	6825021	6825161	chr1	6825021	6825161

chr1	+	6825021	6825161	chr1	6825140	6825280

chr1	+	7785370	7785510	chr1	7785370	7785510

chr1	+	7785370	7785510	chr1	7785516	7785656

chr1	+	7962692	7962832	chr1	7962692	7962832

chr1	+	7962692	7962832	chr1	7962805	7962945

chr1	+	7970823	7970963	chr1	7970823	7970963

chr1	+	7970823	7970963	chr1	7970893	7971033

chr1	-	8015424	8015564	chr1	8015424	8015564

chr1	-	8015424	8015564	chr1	8015622	8015762

chr1	-	8356029	8356169	chr1	8356029	8356169

chr1	-	8356029	8356169	chr1	8356176	8356316

chr1	-	8422656	8422796	chr1	8422656	8422796

chr1	-	8422656	8422796	chr1	8422737	8422877

chr1	-	8871820	8871960	chr1	8871820	8871960

chr1	-	8871820	8871960	chr1	8871916	8872056

chr1	+	8958839	8958979	chr1	8958839	8958979

chr1	+	8958839	8958979	chr1	8958932	8959072

chr1	+	8962516	8962656	chr1	8962516	8962656

chr1	+	8962516	8962656	chr1	8962586	8962726

chr1	-	9037826	9037966	chr1	9037826	9037966

chr1	-	9037826	9037966	chr1	9037954	9038094

chr1	-	9038757	9038897	chr1	9038757	9038897

chr1	-	9038757	9038897	chr1	9038859	9038999

chr1	-	9039729	9039869	chr1	9039729	9039869

chr1	-	9039729	9039869	chr1	9039917	9040057

chr1	+	9553555	9553695	chr1	9553555	9553695

chr1	+	9553555	9553695	chr1	9553735	9553875

chr1	+	9570187	9570327	chr1	9570187	9570327

chr1	+	9570187	9570327	chr1	9570288	9570428

chr1	+	9579883	9580023	chr1	9579883	9580023

chr1	+	9579883	9580023	chr1	9580164	9580304

chr1	-	9731690	9731830	chr1	9731690	9731830

chr1	-	9731690	9731830	chr1	9731826	9731966

chr1	-	9734877	9735017	chr1	9734877	9735017

chr1	-	9734877	9735017	chr1	9735104	9735244

chr1	-	9735814	9735954	chr1	9735814	9735954

chr1	-	9735814	9735954	chr1	9735972	9736112

chr1	-	9741023	9741163	chr1	9741023	9741163

chr1	-	9741023	9741163	chr1	9741186	9741326

chr1	-	9743813	9743953	chr1	9743813	9743953

chr1	-	9743813	9743953	chr1	9743935	9744075

chr1	-	9744324	9744464	chr1	9744324	9744464

chr1	-	9744324	9744464	chr1	9744573	9744713

chr1	-	9749390	9749530	chr1	9749390	9749530

chr1	-	9749390	9749530	chr1	9749576	9749716

chr1	-	9749693	9749833	chr1	9749693	9749833

chr1	-	9749693	9749833	chr1	9749843	9749983

chr1	-	9773201	9773341	chr1	9773201	9773341

chr1	-	9773201	9773341	chr1	9773324	9773464

chr1	-	9934691	9934831	chr1	9934691	9934831

chr1	-	9934691	9934831	chr1	9934790	9934930

chr1	-	9935421	9935561	chr1	9935421	9935561

chr1	-	9935421	9935561	chr1	9935557	9935697

chr1	-	9936448	9936588	chr1	9936448	9936588

chr1	-	9936448	9936588	chr1	9936557	9936697

chr1	+	9971947	9972087	chr1	9971947	9972087

chr1	+	9971947	9972087	chr1	9972118	9972258

chr1	+	9975521	9975661	chr1	9975521	9975661

chr1	+	9975521	9975661	chr1	9975705	9975845

chr1	+	10007499	10007639	chr1	10007499	10007639

chr1	+	10007499	10007639	chr1	10007678	10007818

chr1	+	10008102	10008242	chr1	10008102	10008242

chr1	+	10008102	10008242	chr1	10008204	10008344

chr1	+	10102877	10103017	chr1	10102877	10103017

chr1	+	10102877	10103017	chr1	10103022	10103162

chr1	+	10126723	10126863	chr1	10126723	10126863

chr1	+	10126723	10126863	chr1	10126807	10126947

chr1	+	10129321	10129461	chr1	10129321	10129461

chr1	+	10129321	10129461	chr1	10129378	10129518

chr1	+	10130644	10130784	chr1	10130644	10130784

chr1	+	10130644	10130784	chr1	10130743	10130883

chr1	+	10132298	10132438	chr1	10132298	10132438

chr1	+	10132298	10132438	chr1	10132412	10132552

chr1	+	10134917	10135057	chr1	10134917	10135057

chr1	+	10134917	10135057	chr1	10135116	10135256

chr1	+	10144869	10145009	chr1	10144869	10145009

chr1	+	10144869	10145009	chr1	10144969	10145109

chr1	+	10146892	10147032	chr1	10146892	10147032

chr1	+	10146892	10147032	chr1	10147020	10147160

chr1	+	10158285	10158425	chr1	10158285	10158425

chr1	+	10158285	10158425	chr1	10158412	10158552

chr1	+	10161071	10161211	chr1	10161071	10161211

chr1	+	10161071	10161211	chr1	10161216	10161356

chr1	+	10168065	10168205	chr1	10168065	10168205

chr1	+	10168065	10168205	chr1	10168200	10168340

chr1	+	10178573	10178713	chr1	10178573	10178713

chr1	+	10178573	10178713	chr1	10178748	10178888

chr1	+	10179345	10179485	chr1	10179345	10179485

chr1	+	10179345	10179485	chr1	10179492	10179632

chr1	+	10256176	10256316	chr1	10256176	10256316

chr1	+	10256176	10256316	chr1	10256253	10256393

chr1	+	10258422	10258562	chr1	10258422	10258562

chr1	+	10258422	10258562	chr1	10258602	10258742

chr1	+	10261834	10261974	chr1	10261834	10261974

chr1	+	10261834	10261974	chr1	10261900	10262040

chr1	+	10267309	10267449	chr1	10267309	10267449

chr1	+	10267309	10267449	chr1	10267488	10267628

chr1	+	10416916	10417056	chr1	10416916	10417056

chr1	+	10416916	10417056	chr1	10417047	10417187

chr1	+	10417305	10417445	chr1	10417305	10417445

chr1	+	10417305	10417445	chr1	10417439	10417579

chr1	+	10418755	10418895	chr1	10418755	10418895

chr1	+	10418755	10418895	chr1	10418855	10418995

chr1	+	10618261	10618401	chr1	10618261	10618401

chr1	+	10618261	10618401	chr1	10618347	10618487

chr1	+	10622948	10623088	chr1	10622948	10623088

chr1	+	10622948	10623088	chr1	10623051	10623191

chr1	+	10624269	10624409	chr1	10624269	10624409

chr1	+	10624269	10624409	chr1	10624367	10624507

chr1	+	10627201	10627341	chr1	10627201	10627341

chr1	+	10627201	10627341	chr1	10627293	10627433

chr1	+	11018662	11018802	chr1	11018662	11018802

chr1	+	11018662	11018802	chr1	11018803	11018943

chr1	-	11046820	11046960	chr1	11046820	11046960

chr1	-	11046820	11046960	chr1	11047049	11047189

chr1	-	11055940	11056080	chr1	11055940	11056080

chr1	-	11055940	11056080	chr1	11056024	11056164

chr1	-	11056533	11056673	chr1	11056533	11056673

chr1	-	11056533	11056673	chr1	11056687	11056827

chr1	-	11058729	11058869	chr1	11058729	11058869

chr1	-	11058729	11058869	chr1	11058822	11058962

chr1	-	11067937	11068077	chr1	11067937	11068077

chr1	-	11067937	11068077	chr1	11068014	11068154

chr1	-	11068574	11068714	chr1	11068574	11068714

chr1	-	11068574	11068714	chr1	11068636	11068776

chr1	-	11069488	11069628	chr1	11069488	11069628

chr1	-	11069488	11069628	chr1	11069660	11069800

chr1	-	11072016	11072156	chr1	11072016	11072156

chr1	-	11072016	11072156	chr1	11072101	11072241

chr1	-	11074160	11074300	chr1	11074160	11074300

chr1	-	11074160	11074300	chr1	11074256	11074396

chr1	-	11081011	11081151	chr1	11081011	11081151

chr1	-	11081011	11081151	chr1	11081168	11081308

chr1	-	11087377	11087517	chr1	11087377	11087517

chr1	-	11087377	11087517	chr1	11087521	11087661

chr1	-	11088052	11088192	chr1	11088052	11088192

chr1	-	11088052	11088192	chr1	11088128	11088268

chr1	-	11090483	11090623	chr1	11090483	11090623

chr1	-	11090483	11090623	chr1	11090598	11090738

chr1	-	11090943	11091083	chr1	11090943	11091083

chr1	-	11090943	11091083	chr1	11091109	11091249

chr1	-	11095687	11095827	chr1	11095687	11095827

chr1	-	11095687	11095827	chr1	11095811	11095951

chr1	-	11097949	11098089	chr1	11097949	11098089

chr1	-	11097949	11098089	chr1	11098086	11098226

chr1	-	11144897	11145037	chr1	11144897	11145037

chr1	-	11144897	11145037	chr1	11144975	11145115

chr1	-	11146605	11146745	chr1	11146605	11146745

chr1	-	11146605	11146745	chr1	11146721	11146861

chr1	+	11192199	11192339	chr1	11192199	11192339

chr1	+	11192199	11192339	chr1	11192300	11192440

chr1	-	11649016	11649156	chr1	11649016	11649156

chr1	-	11649016	11649156	chr1	11649155	11649295

chr1	-	11650395	11650535	chr1	11650395	11650535

chr1	-	11650395	11650535	chr1	11650764	11650904

chr1	+	11658665	11658805	chr1	11658665	11658805

chr1	+	11658665	11658805	chr1	11658801	11658941

chr1	+	11671195	11671335	chr1	11671195	11671335

chr1	+	11671195	11671335	chr1	11671322	11671462

chr1	-	11675011	11675151	chr1	11675011	11675151

chr1	-	11675011	11675151	chr1	11675104	11675244

chr1	-	11675587	11675727	chr1	11675587	11675727

chr1	-	11675587	11675727	chr1	11675661	11675801

chr1	-	11675975	11676115	chr1	11675975	11676115

chr1	-	11675975	11676115	chr1	11676070	11676210

chr1	-	11677472	11677612	chr1	11677472	11677612

chr1	-	11677472	11677612	chr1	11677544	11677684

chr1	+	11807060	11807200	chr1	11807060	11807200

chr1	+	11807060	11807200	chr1	11807120	11807260

chr1	+	11819417	11819557	chr1	11819417	11819557

chr1	+	11819417	11819557	chr1	11819484	11819624

chr1	+	11834165	11834305	chr1	11834165	11834305

chr1	+	11834165	11834305	chr1	11834325	11834465

chr1	+	11834413	11834553	chr1	11834413	11834553

chr1	+	11834413	11834553	chr1	11834520	11834660

chr1	+	11838264	11838404	chr1	11838264	11838404

chr1	+	11838264	11838404	chr1	11838372	11838512

chr1	+	11838464	11838604	chr1	11838464	11838604

chr1	+	11838464	11838604	chr1	11838590	11838730

chr1	-	11858143	11858283	chr1	11858143	11858283

chr1	-	11858143	11858283	chr1	11858399	11858539

chr1	+	11947905	11948045	chr1	11947905	11948045

chr1	+	11947905	11948045	chr1	11947997	11948137

chr1	+	12004438	12004578	chr1	12004438	12004578

chr1	+	12004438	12004578	chr1	12004543	12004683

chr1	+	12004754	12004894	chr1	12004754	12004894

chr1	+	12004754	12004894	chr1	12004857	12004997

chr1	+	12005640	12005780	chr1	12005640	12005780

chr1	+	12005640	12005780	chr1	12005861	12006001

chr1	+	12006467	12006607	chr1	12006467	12006607

