chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	alt3singleCount	alt3singleLoc	alt5singleCount	alt5singleLoc	alt3and5singleCount	alt3and5singleLoc	OnlyESTexonCount	OnlyESTexons	genename
chr1	+	1281225	1281297	3	1	0	0	0	0.750	1.000	0.750	1.000	1	1281201	0	#	0	#	0	#	SCNN1D
chr1	-	1293822	1293933	17	1	0	0	0	0.944	1.000	0.944	1.000	1	1293911	0	#	0	#	1	chr1-1293822-1293936	ACAP3
chr1	-	1296210	1296280	13	1	0	0	0	0.929	1.000	0.929	1.000	1	1296277	0	#	0	#	0	#	ACAP3
chr1	+	1309680	1309851	17	1	0	0	0	0.944	1.000	0.944	1.000	1	1309705	0	#	0	#	0	#	PUSL1
chr1	-	1312017	1312147	42	1	0	0	0	0.977	1.000	0.977	1.000	1	1312077	0	#	0	#	1	chr1-1312019-1312144	CPSF3L
chr1	-	1312225	1312368	42	4	0	0	0	0.913	1.000	0.913	1.000	4	1312356	0	#	0	#	3	chr1-1312237-1312501,chr1-1312265-1312368,chr1-1312232-1312368	CPSF3L
chr1	-	1313731	1313921	83	1	0	0	0	0.988	1.000	0.988	1.000	1	1314105	0	#	0	#	3	chr1-1313731-1313915,chr1-1313736-1313921,chr1-1313734-1313921	CPSF3L
chr1	-	1338268	1338436	48	1	0	0	0	0.980	1.000	0.980	1.000	1,0	1338368,1338372	0	#	0	#	3	chr1-1338268-1338376,chr1-1338273-1338436	DVL1
chr1	-	1340037	1340177	40	3	0	0	0	0.930	1.000	0.930	1.000	2,1	1340091,1340173	0	#	0	#	2	chr1-1340037-1340175,chr1-1340037-1340167	DVL1
chr1	-	1353847	1353928	27	1	0	0	0	0.964	1.000	0.964	1.000	1	1353946	0	#	0	#	0	#	MXRA8
chr1	-	1354681	1355152	15	1	0	0	0	0.938	1.000	0.938	1.000	1	1355120	0	#	0	#	6	chr1-1355078-1355152,chr1-1354690-1355152,chr1-1355120-1355152,chr1-1354684-1355152,chr1-1354681-1354974	MXRA8
chr1	-	1373999	1374445	64	3	0	0	0	0.955	1.000	0.955	1.000	1,2	1374029,1374326	0	#	0	#	21	chr1-1374393-1374445,chr1-1374007-1374445,chr1-1374037-1374445,chr1-1374343-1374445,chr1-1374003-1374445,chr1-1374013-1374445,chr1-1374011-1374445,chr1-1374259-1374445,chr1-1373999-1374422,chr1-1373999-1374260,chr1-1374054-1374445,chr1-1374008-1374445,chr1-1374002-1374445,chr1-1374004-1374445,chr1-1373999-1374278	AURKAIP1
chr1	-	1390765	1391553	1	1	0	0	0	0.500	1.000	0.500	1.000	1	1391575	0	#	0	#	2	chr1-1390765-1390860,chr1-1390765-1391035	CCNL2
chr1	-	1395393	1395514	111	2	0	0	0	0.982	1.000	0.982	1.000	2	1395537	0	#	0	#	3	chr1-1395396-1395514,chr1-1395393-1395489,chr1-1395393-1395474	CCNL2
chr1	-	1398232	1398342	179	1	0	0	0	0.994	1.000	0.994	1.000	1	1398418	0	#	0	#	3	chr1-1398232-1398337,chr1-1398235-1398342,chr1-1398237-1398342	CCNL2
chr1	-	1399018	1399048	1	1	0	0	0	0.500	1.000	0.500	1.000	1	1399324	0	#	0	#	0	#	onlyEST
chr1	+	1400157	1400303	94	1	0	0	0	0.989	1.000	0.989	1.000	0,1	1399980,1399978	0	#	0	#	3	chr1+1399993-1400303,chr1+1400160-1400249,chr1+1400258-1400303	RP4-758J18.2
chr1	+	1477273	1477350	44	1	0	0	0	0.978	1.000	0.978	1.000	1	1477287	0	#	0	#	0	#	ATAD3B
chr1	+	1632782	1632913	12	1	0	0	0	0.923	1.000	0.923	1.000	1	1632709	0	#	0	#	0	#	MMP23B
chr1	-	1636332	1636481	43	1	0	0	0	0.977	1.000	0.977	1.000	1	1636429	0	#	0	#	0	#	CDK11B
chr1	-	1641047	1641113	53	1	0	0	0	0.981	1.000	0.981	1.000	1	1641110	0	#	0	#	1	chr1-1641047-1641376	CDK11B
chr1	-	1641661	1641820	31	1	0	0	0	0.969	1.000	0.969	1.000	1	1641770	0	#	0	#	1	chr1-1641664-1641820	CDK11B
chr1	-	1756502	1756608	58	1	0	0	0	0.983	1.000	0.983	1.000	1	1756657	0	#	0	#	1	chr1-1756506-1756608	NADK
chr1	-	1779904	1780029	2	1	0	0	0	0.667	1.000	0.667	1.000	1	1779971	0	#	0	#	0	#	NADK
chr1	-	1890819	1890888	4	3	0	0	0	0.571	1.000	0.571	1.000	1,2	1890871,1890860	0	#	0	#	22	chr1-1890819-1890901,chr1-1890819-1890956,chr1-1890819-1890895,chr1-1890819-1890866,chr1-1890819-1890830,chr1-1890819-1891089,chr1-1890819-1890912,chr1-1890819-1890920,chr1-1890819-1890885,chr1-1890819-1890919,chr1-1890819-1890872,chr1-1890818-1890919,chr1-1890819-1890896,chr1-1890819-1890854,chr1-1890819-1890897,chr1-1890819-1890988,chr1-1890819-1890913	onlyEST
chr1	+	2144209	2144341	583	2	0	0	0	0.997	1.000	0.997	1.000	1,1	2144227,2144213	0	#	0	#	3	chr1+2144235-2144341,chr1+2144209-2144261,chr1+2144209-2144726	PRKCZ
chr1	+	2150789	2150978	84	1	0	0	0	0.988	1.000	0.988	1.000	1	2150897	0	#	0	#	2	chr1+2150789-2150846,chr1+2150789-2150960	PRKCZ
chr1	+	2169517	2169604	54	2	0	0	0	0.964	1.000	0.964	1.000	2	2169493	0	#	0	#	2	chr1+2169517-2169595,chr1+2169523-2169606	PRKCZ
chr1	-	2384977	2385065	17	1	0	0	0	0.944	1.000	0.944	1.000	1	2385158	0	#	0	#	0	#	MORN1
chr1	+	2397115	2397220	334	1	0	0	0	0.997	1.000	0.997	1.000	1	2397134	0	#	0	#	5	chr1+2397115-2397155	RER1
chr1	+	2402206	2402342	99	3	0	0	0	0.971	1.000	0.971	1.000	3	2402096	0	#	0	#	1	chr1+2402206-2402333	RER1
chr1	-	2406719	2406895	36	3	0	0	0	0.923	1.000	0.923	1.000	3	2406955	0	#	0	#	6	chr1-2406722-2406895,chr1-2406722-2406894,chr1-2406724-2406895	PEX10
chr1	-	2510677	2510782	15	1	0	0	0	0.938	1.000	0.938	1.000	1	2510748	0	#	0	#	2	chr1-2510683-2510788,chr1-2510677-2510785	PANK4
chr1	-	2519142	2519324	12	1	0	0	0	0.923	1.000	0.923	1.000	1	2519296	0	#	0	#	1	chr1-2519145-2519324	PANK4
chr1	+	2559822	2559978	71	1	0	0	0	0.986	1.000	0.986	1.000	1	2559351	0	#	0	#	3	chr1+2559822-2559947,chr1+2559822-2559969,chr1+2559818-2559978	TNFRSF14
chr1	+	2588921	2589040	29	31	0	0	0	0.483	1.000	0.483	1.000	29,1,1	2588953,2588980,2588956	0	#	0	#	3	chr1+2588950-2589040,chr1+2588921-2589029,chr1+2588953-2589044	FAM213B
chr1	-	2593813	2593933	6	1	0	0	0	0.857	1.000	0.857	1.000	1	2593962	0	#	0	#	1	chr1-2593903-2593934	MMEL1
chr1	-	2595275	2595359	8	1	0	0	0	0.889	1.000	0.889	1.000	1	2595287	0	#	0	#	0	#	MMEL1
chr1	+	3385151	3385286	8	1	0	0	0	0.889	1.000	0.889	1.000	1	3385148	0	#	0	#	1	chr1+3385151-3385289	PRDM16
chr1	+	3414559	3414647	6	3	0	0	0	0.667	1.000	0.667	1.000	3	3414562	0	#	0	#	0	#	PRDM16
chr1	-	3632212	3632338	24	1	0	0	0	0.960	1.000	0.960	1.000	1	3632317	0	#	0	#	0	#	WRAP73
chr1	-	3742803	3742911	7	1	0	0	0	0.875	1.000	0.875	1.000	1	3742957	0	#	0	#	0	#	TP73-AS1
chr1	-	3837291	3837519	6	1	0	0	0	0.857	1.000	0.857	1.000	1	3837345	0	#	0	#	1	chr1-3837368-3837519	CEP104
chr1	-	5864337	5864517	7	1	0	0	0	0.875	1.000	0.875	1.000	1	5864513	0	#	0	#	0	#	NPHP4
chr1	-	5905631	5905780	7	4	0	0	0	0.636	1.000	0.636	1.000	4	5905783	0	#	0	#	1	chr1-5905638-5905783	NPHP4
chr1	+	6212230	6212416	7	1	0	0	0	0.875	1.000	0.875	1.000	1	6212217	0	#	0	#	0	#	RNF207
chr1	-	6234885	6234974	38	1	0	0	0	0.974	1.000	0.974	1.000	1	6234970	0	#	0	#	2	chr1-6234885-6234927,chr1-6234890-6234975	ICMT
chr1	-	6318491	6318578	106	1	0	0	0	0.991	1.000	0.991	1.000	1	6318576	0	#	0	#	8	chr1-6318494-6318578,chr1-6318492-6318578,chr1-6318562-6318578,chr1-6318491-6318515,chr1-6318493-6318578,chr1-6318489-6318578	ACOT7
chr1	+	6440625	6440808	3	1	0	0	0	0.750	1.000	0.750	1.000	1	6440658	0	#	0	#	0	#	ESPN
chr1	-	6467824	6467893	2	1	0	0	0	0.667	1.000	0.667	1.000	1	6467898	0	#	0	#	0	#	PLEKHG5
chr1	-	6526695	6526829	19	1	0	0	0	0.950	1.000	0.950	1.000	1	6526861	0	#	0	#	0	#	NOL9
chr1	+	6570908	6571215	6	1	0	0	0	0.857	1.000	0.857	1.000	1	6571084	0	#	0	#	0	#	TAS1R1
chr1	+	6586694	6586787	11	1	0	0	0	0.917	1.000	0.917	1.000	1	6586594	0	#	0	#	0	#	ZBTB48
chr1	+	6587477	6587632	18	1	0	0	0	0.947	1.000	0.947	1.000	1	6587514	0	#	0	#	0	#	ZBTB48
chr1	+	6625149	6625292	5	3	0	0	0	0.625	1.000	0.625	1.000	3	6625202	0	#	0	#	1	chr1+6625194-6625292	THAP3
chr1	+	6630287	6630353	41	6	0	0	0	0.872	1.000	0.872	1.000	6	6630290	0	#	0	#	2	chr1+6630293-6630353,chr1+6630287-6630350	THAP3
chr1	+	6632390	6632495	42	3	0	0	0	0.933	1.000	0.933	1.000	1,2	6632340,6632369	0	#	0	#	1	chr1+6632387-6632495	THAP3
chr1	+	7737958	7738482	6	1	0	0	0	0.857	1.000	0.857	1.000	1	7738297	0	#	0	#	0	#	CAMTA1
chr1	+	7745844	7746091	12	1	0	0	0	0.923	1.000	0.923	1.000	1	7745886	0	#	0	#	0	#	CAMTA1
chr1	+	7793959	7794008	7	5	0	0	0	0.583	1.000	0.583	1.000	5	7793956	0	#	0	#	0	#	PER3
chr1	+	7798524	7798673	11	1	0	0	0	0.917	1.000	0.917	1.000	1	7798460	0	#	0	#	0	#	PER3
chr1	-	7811488	7811604	3	1	0	0	0	0.750	1.000	0.750	1.000	1	7811597	0	#	0	#	0	#	RP3-467L1.4
chr1	-	9040063	9040189	28	1	0	0	0	0.966	1.000	0.966	1.000	1	9040107	0	#	0	#	1	chr1-9040074-9040188	SLC2A5
chr1	-	9733971	9734142	99	1	0	0	0	0.990	1.000	0.990	1.000	1	9734048	0	#	0	#	2	chr1-9733971-9734087,chr1-9733975-9734142	CLSTN1
chr1	-	9735466	9735615	82	1	0	0	0	0.988	1.000	0.988	1.000	1	9735726	0	#	0	#	6	chr1-9735414-9735615,chr1-9735491-9735615,chr1-9735466-9735618,chr1-9735483-9735615,chr1-9735466-9735612	CLSTN1
chr1	-	9751472	9751681	46	14	0	0	0	0.767	1.000	0.767	1.000	13,1	9751662,9751536	0	#	0	#	0	#	CLSTN1
chr1	+	10171137	10171329	42	1	0	0	0	0.977	1.000	0.977	1.000	1	10171104	0	#	0	#	0	#	UBE4B
chr1	+	10282399	10282533	11	6	0	0	0	0.647	1.000	0.647	1.000	6	10282321	0	#	0	#	0	#	KIF1B
chr1	+	10411417	10411552	192	1	0	0	0	0.995	1.000	0.995	1.000	1	10411436	0	#	0	#	13	chr1+10411449-10411552,chr1+10411412-10411552,chr1+10411417-10411561,chr1+10411437-10411552,chr1+10411417-10411608,chr1+10411441-10411552,chr1+10411417-10411549	PGD
chr1	+	10413061	10413251	145	1	0	0	0	0.993	1.000	0.993	1.000	1	10413187	0	#	0	#	6	chr1+10413075-10413251,chr1+10413061-10413247,chr1+10413061-10413237,chr1+10413089-10413251,chr1+10413061-10413245	PGD
chr1	+	11013715	11013965	767	6	0	0	0	0.992	1.000	0.992	1.000	6	11013920	0	#	0	#	9	chr1+11013715-11013961,chr1+11013715-11013962,chr1+11013715-11013829,chr1+11013932-11013965	RP4-635E18.9,TARDBP
chr1	-	11054961	11055084	186	1	0	0	0	0.995	1.000	0.995	1.000	1	11055082	0	#	0	#	25	chr1-11054961-11055080,chr1-11054960-11055084,chr1-11054965-11055084,chr1-11054967-11055084,chr1-11054963-11055084,chr1-11054993-11055084,chr1-11054969-11055084,chr1-11054971-11055084,chr1-11054962-11055084,chr1-11054964-11055084,chr1-11054961-11055079	SRM
chr1	-	11059224	11059345	165	1	0	0	0	0.994	1.000	0.994	1.000	1	11059380	0	#	0	#	3	chr1-11059221-11059345,chr1-11059224-11059349,chr1-11059228-11059345	SRM
chr1	-	11080498	11080549	45	2	0	0	0	0.957	1.000	0.957	1.000	2	11080514	0	#	0	#	0	#	EXOSC10
chr1	-	11087799	11087910	68	1	0	0	0	0.986	1.000	0.986	1.000	1	11087902	0	#	0	#	1	chr1-11087803-11087910	EXOSC10
chr1	+	11194460	11194659	16	1	0	0	0	0.941	1.000	0.941	1.000	1	11194525	0	#	0	#	0	#	ANGPTL7
chr1	+	11520686	11520848	6	1	0	0	0	0.857	1.000	0.857	1.000	1	11520729	0	#	0	#	0	#	PTCHD2
chr1	-	11649778	11649874	38	1	0	0	0	0.974	1.000	0.974	1.000	1	11649883	0	#	0	#	0	#	FBXO2
chr1	+	11655805	11656100	136	5	0	0	0	0.965	1.000	0.965	1.000	3,2	11655939,11655811	0	#	0	#	1	chr1+11655805-11656059	FBXO44
chr1	+	11662815	11662928	1	1	0	0	0	0.500	1.000	0.500	1.000	1	11662851	0	#	0	#	0	#	FBXO44
chr1	+	11782188	11782333	2	2	0	0	0	0.500	1.000	0.500	1.000	2	11782193	0	#	0	#	0	#	C1orf167
chr1	+	11788242	11788378	4	2	0	0	0	0.667	1.000	0.667	1.000	1,1	11788163,11788148	0	#	0	#	0	#	C1orf167
chr1	-	11794357	11794538	6	2	0	0	0	0.750	1.000	0.750	1.000	2	11794477	0	#	0	#	0	#	MTHFR
chr1	-	11802880	11803129	26	3	0	0	0	0.897	1.000	0.897	1.000	3	11803126	0	#	0	#	0	#	MTHFR
chr1	+	11816614	11816680	53	2	0	0	0	0.964	1.000	0.964	1.000	2	11816618	0	#	0	#	0	#	CLCN6
chr1	+	11827088	11827221	13	2	0	0	0	0.867	1.000	0.867	1.000	2	11827114	0	#	0	#	0	#	CLCN6
chr1	+	11833514	11833638	24	1	0	0	0	0.960	1.000	0.960	1.000	1	11833604	0	#	0	#	0	#	CLCN6
chr1	+	11837342	11837499	17	2	0	0	0	0.895	1.000	0.895	1.000	2	11837376	0	#	0	#	1	chr1+11837342-11837523	CLCN6
chr1	+	11841054	11841207	6	1	0	0	0	0.857	1.000	0.857	1.000	1	11841028	0	#	0	#	0	#	onlyEST
chr1	+	11845546	11845766	9	3	0	0	0	0.750	1.000	0.750	1.000	3	11845639	0	#	0	#	0	#	NPPA-AS1
chr1	+	12009591	12009726	64	1	0	0	0	0.985	1.000	0.985	1.000	1	12009646	0	#	0	#	4	chr1+12009591-12009717,chr1+12009591-12009608,chr1+12009591-12009644,chr1+12009591-12009611	MFN2
chr1	+	12022094	12022442	111	1	0	0	0	0.991	1.000	0.991	1.000	1	12022099	0	#	0	#	5	chr1+12022094-12022438,chr1+12022094-12022439,chr1+12022094-12022390,chr1+12022094-12022421	MIIP
chr1	+	12341779	12341885	6	1	0	0	0	0.857	1.000	0.857	1.000	1	12341782	0	#	0	#	0	#	VPS13D
chr1	+	12460200	12460396	16	1	0	0	0	0.941	1.000	0.941	1.000	1	12460239	0	#	0	#	0	#	VPS13D
chr1	+	15374501	15374631	5	1	0	0	0	0.833	1.000	0.833	1.000	1	15374504	0	#	0	#	0	#	FHAD1
chr1	+	15397296	15397449	1	1	0	0	0	0.500	1.000	0.500	1.000	1	15397400	0	#	0	#	0	#	FHAD1
chr1	+	15461560	15461658	59	1	0	0	0	0.983	1.000	0.983	1.000	1	15461577	0	#	0	#	1	chr1+15461560-15461614	CELA2A
chr1	-	15942330	15942420	20	2	0	0	0	0.909	1.000	0.909	1.000	2	15942441	0	#	0	#	0	#	ZBTB17
chr1	-	15943398	15943519	38	1	0	0	0	0.974	1.000	0.974	1.000	1	15943484	0	#	0	#	2	chr1-15943398-15943522,chr1-15943398-15943524	ZBTB17
chr1	-	15946153	15946294	50	6	0	0	0	0.893	1.000	0.893	1.000	1,1,4	15946221,15946242,15946316	0	#	0	#	6	chr1-15946161-15946294,chr1-15946158-15946294,chr1-15946162-15946295,chr1-15946150-15946291,chr1-15946150-15946294	ZBTB17
chr1	+	16028760	16028845	8	1	0	0	0	0.889	1.000	0.889	1.000	1	16028719	0	#	0	#	1	chr1+16028762-16028842	CLCNKA
chr1	+	16032442	16032526	5	2	0	0	0	0.714	1.000	0.714	1.000	2	16032445	0	#	0	#	0	#	CLCNKA
chr1	+	16055674	16055758	5	1	0	0	0	0.833	1.000	0.833	1.000	1	16055677	0	#	0	#	0	#	CLCNKB
chr1	-	16137852	16138185	10	1	0	0	0	0.909	1.000	0.909	1.000	1	16137887	0	#	0	#	0	#	EPHA2
chr1	-	16202415	16202574	19	1	0	0	0	0.950	1.000	0.950	1.000	1	16202540	0	#	0	#	0	#	ARHGEF19
chr1	-	16205930	16206083	32	1	0	0	0	0.970	1.000	0.970	1.000	1	16206073	0	#	0	#	0	#	ARHGEF19
chr1	-	16253095	16253152	23	1	0	0	0	0.958	1.000	0.958	1.000	1	16253181	0	#	0	#	1	chr1-16253101-16253152	FBXO42
chr1	-	16594930	16595013	11	2	0	0	0	0.846	1.000	0.846	1.000	2	16595009	0	#	0	#	1	chr1-16594930-16595011	NBPF1
chr1	-	16619844	16620024	3	3	0	0	0	0.500	1.000	0.500	1.000	2,1	16620245,16620038	0	#	0	#	1	chr1-16619844-16620025	onlyEST
chr1	+	16646368	16646515	17	1	0	0	0	0.944	1.000	0.944	1.000	1	16646373	0	#	0	#	1	chr1+16646368-16646513	onlyEST
chr1	+	16647783	16648664	2	1	0	0	0	0.667	1.000	0.667	1.000	1	16648011	0	#	0	#	0	#	onlyEST
chr1	-	16992242	16992402	33	2	0	0	0	0.943	1.000	0.943	1.000	1,1	16992399,16992342	0	#	0	#	2	chr1-16992320-16992403,chr1-16992344-16992402	ATP13A2
chr1	+	17602126	17602218	25	1	0	0	0	0.962	1.000	0.962	1.000	1	17602107	0	#	0	#	0	#	ARHGEF10L
chr1	+	18636242	18636371	4	3	0	0	0	0.571	1.000	0.571	1.000	3	18636236	0	#	0	#	0	#	PAX7
chr1	-	19076739	19076902	68	1	0	0	0	0.986	1.000	0.986	1.000	1	19076899	0	#	0	#	0	#	UBR4
chr1	-	19100375	19100573	40	1	0	0	0	0.976	1.000	0.976	1.000	1	19100464	0	#	0	#	0	#	UBR4
chr1	-	19101519	19101641	53	3	0	0	0	0.946	1.000	0.946	1.000	3	19101635	0	#	0	#	1	chr1-19101519-19101644	UBR4
chr1	-	19139082	19139220	9	1	0	0	0	0.900	1.000	0.900	1.000	1	19139214	0	#	0	#	0	#	UBR4
chr1	-	19145792	19145933	7	1	0	0	0	0.875	1.000	0.875	1.000	1	19145930	0	#	0	#	0	#	UBR4
chr1	-	19154917	19155075	11	1	0	0	0	0.917	1.000	0.917	1.000	1	19155078	0	#	0	#	0	#	UBR4
chr1	-	19219568	19219698	26	3	0	0	0	0.897	1.000	0.897	1.000	3	19219669	0	#	0	#	1	chr1-19219577-19219698	EMC1
chr1	-	19220763	19220848	29	2	0	0	0	0.935	1.000	0.935	1.000	2	19220810	0	#	0	#	0	#	EMC1
chr1	-	19235129	19235252	24	2	0	0	0	0.923	1.000	0.923	1.000	2	19235249	0	#	0	#	1	chr1-19235132-19235252	EMC1
chr1	-	19238794	19238857	20	5	0	0	0	0.800	1.000	0.800	1.000	5	19238854	0	#	0	#	1	chr1-19238797-19238858	EMC1
chr1	-	19239230	19239302	20	1	0	0	0	0.952	1.000	0.952	1.000	1	19239489	0	#	0	#	1	chr1-19239239-19239302	EMC1
chr1	-	19308454	19308642	117	1	0	0	0	0.992	1.000	0.992	1.000	1	19308537	0	#	0	#	10	chr1-19308458-19308642,chr1-19308454-19308637,chr1-19308454-19308645,chr1-19308462-19308642,chr1-19308490-19308642,chr1-19308461-19308642,chr1-19308466-19308642	AKR7A2
chr1	+	19325494	19325582	24	10	0	0	0	0.706	1.000	0.706	1.000	10	19325525	0	#	0	#	0	#	PQLC2
chr1	-	19356634	19356751	277	1	0	0	0	0.996	1.000	0.996	1.000	1	19356748	0	#	0	#	4	chr1-19356637-19356751,chr1-19356639-19356751,chr1-19356636-19356728,chr1-19356634-19356738	CAPZB
chr1	+	19655323	19655435	121	1	0	0	0	0.992	1.000	0.992	1.000	1	19655264	0	#	0	#	1	chr1+19655323-19655427	MINOS1-NBL1,NBL1
chr1	-	19978379	19978524	110	4	0	0	0	0.965	1.000	0.965	1.000	4	19978484	0	#	0	#	1	chr1-19978382-19978524	PLA2G2A
chr1	-	19978733	19978879	30	1	0	0	0	0.968	1.000	0.968	1.000	1	19978911	0	#	0	#	0	#	PLA2G2A
chr1	+	20314321	20314592	1	1	0	0	0	0.500	1.000	0.500	1.000	1	20314377	0	#	0	#	0	#	VWA5B1
chr1	+	20318423	20318721	1	1	0	0	0	0.500	1.000	0.500	1.000	1	20318589	0	#	0	#	0	#	VWA5B1
chr1	-	20670420	20670491	8	3	0	0	0	0.727	1.000	0.727	1.000	3	20670488	0	#	0	#	0	#	KIF17
chr1	-	20765376	20765531	61	1	0	0	0	0.984	1.000	0.984	1.000	1	20765526	0	#	0	#	1	chr1-20765381-20765531	HP1BP3
chr1	-	20776596	20776750	130	1	0	0	0	0.992	1.000	0.992	1.000	1	20776796	0	#	0	#	4	chr1-20776600-20776750,chr1-20776634-20776750,chr1-20776629-20776750,chr1-20776708-20776750	HP1BP3
chr1	-	20779811	20779911	141	6	0	0	0	0.959	1.000	0.959	1.000	6	20779908	0	#	0	#	2	chr1-20779811-20779902,chr1-20779817-20779908	HP1BP3
chr1	-	21002712	21002808	43	2	0	0	0	0.956	1.000	0.956	1.000	2	21002787	0	#	0	#	0	#	EIF4G3
chr1	-	21247220	21247363	53	1	0	0	0	0.981	1.000	0.981	1.000	1	21247303	0	#	0	#	0	#	ECE1
chr1	-	21597960	21598064	18	4	0	0	0	0.818	1.000	0.818	1.000	3,1	21598040,21598095	0	#	0	#	1	chr1-21597960-21598044	RAP1GAP
chr1	-	21598399	21598502	27	1	0	0	0	0.964	1.000	0.964	1.000	0,1	21598449,21598499	0	#	0	#	2	chr1-21598402-21598502,chr1-21598404-21598502	RAP1GAP
chr1	-	21611715	21611816	26	1	0	0	0	0.963	1.000	0.963	1.000	1	21611793	0	#	0	#	0	#	RAP1GAP
chr1	-	21706743	21706868	17	1	0	0	0	0.944	1.000	0.944	1.000	1	21706907	0	#	0	#	0	#	USP48
chr1	-	21721035	21721166	19	2	0	0	0	0.905	1.000	0.905	1.000	2	21721163	0	#	0	#	1	chr1-21721035-21721160	USP48
chr1	-	21833267	21833384	33	1	0	0	0	0.971	1.000	0.971	1.000	1	21833382	0	#	0	#	2	chr1-21833267-21833374,chr1-21833267-21833405	HSPG2
chr1	-	21884527	21884674	2	1	0	0	0	0.667	1.000	0.667	1.000	1	21884677	0	#	0	#	0	#	HSPG2
chr1	+	22007372	22007515	34	1	0	0	0	0.971	1.000	0.971	1.000	1	22007390	0	#	0	#	2	chr1+22007409-22007515	CELA3A
chr1	+	22489879	22490645	4	1	0	0	0	0.800	1.000	0.800	1.000	1	22490434	0	#	0	#	2	chr1+22489879-22490293	ZBTB40
chr1	+	22892883	22893046	17	1	0	0	0	0.944	1.000	0.944	1.000	1	22892880	0	#	0	#	1	chr1+22892883-22892994	EPHB2
chr1	+	23069060	23069151	58	1	0	0	0	0.983	1.000	0.983	1.000	1	23069070	0	#	0	#	1	chr1+23069060-23069140	KDM1A
chr1	+	23073291	23073403	58	1	0	0	0	0.983	1.000	0.983	1.000	1	23073273	0	#	0	#	0	#	KDM1A
chr1	-	23318482	23318688	54	11	0	0	0	0.831	1.000	0.831	1.000	11	23318697	0	#	0	#	2	chr1-23318477-23318688,chr1-23318479-23318688	HNRNPR
chr1	-	23393878	23394033	18	1	0	0	0	0.947	1.000	0.947	1.000	1	23393895	0	#	0	#	0	#	TCEA3
chr1	-	23431695	23431918	19	1	0	0	0	0.950	1.000	0.950	1.000	1	23431823	0	#	0	#	1	chr1-23431908-23431918	ASAP3
chr1	-	23441654	23441730	17	1	0	0	0	0.944	1.000	0.944	1.000	1	23441719	0	#	0	#	0	#	ASAP3
